CLOUD ID1	CLOUD ID2	y1	y2	yc	yBliss	yLoewe
CLOUD089	CLOUD173	80.21460332	26.96680805	63.20088928	0.855500933	22.4
CLOUD102	CLOUD103	11.69030422	85.39038766	97.41740972	0.870982958	53.3
CLOUD025	CLOUD143	2.150875492	89.25430294	96.10035451	0.894854295	4.7
CLOUD120	CLOUD071	35.48998063	11.44575694	18.73784914	0.428736407	98.8
CLOUD232	CLOUD179	50.0790699	98.65510327	100	0.99328615	95
CLOUD229	CLOUD243	0.294050343	84.97484141	100	0.850190229	98.3
CLOUD203	CLOUD166	24.35133625	39.13122131	38.55588463	0.539535823	98.1
CLOUD025	CLOUD256	2.150875492	0	0	0.021508755	99.1
CLOUD169	CLOUD213	52.14382245	45.94459407	100	0.74131149	99
CLOUD031	CLOUD169	36.39400064	52.14382245	95.44620247	0.695606	98
CLOUD179	CLOUD229	98.65510327	0.294050343	100	0.986590579	98.9
CLOUD179	CLOUD222	98.65510327	0	100	0.986551033	92.5
CLOUD250	CLOUD071	2.964857381	11.44575694	21.42954763	0.14071264	99.1
CLOUD190	CLOUD203	17.11103228	24.35133625	16.11053397	0.372956035	98.6
CLOUD229	CLOUD089	0.294050343	80.21460332	64.8846714	0.802727823	22.5
CLOUD190	CLOUD209	17.11103228	99.87921859	100	0.998998855	2.4
CLOUD122	CLOUD256	58.96658998	0	67.96688275	0.5896659	97
CLOUD122	CLOUD250	58.96658998	2.964857381	57.87734875	0.601831721	97
CLOUD171	CLOUD057	0.32239215	100	96.92300465	1	8
CLOUD120	CLOUD222	35.48998063	0	0	0.354899806	90.7
CLOUD169	CLOUD057	52.14382245	100	100	1	4.9
CLOUD059	CLOUD264	1.662962311	36.36300704	0	0.374212662	99.5
CLOUD115	CLOUD143	99.78243983	89.25430294	100	0.999766216	3.9
CLOUD179	CLOUD024	98.65510327	98.72289447	100	0.999828242	1
CLOUD103	CLOUD071	85.39038766	11.44575694	0	0.870625684	84.9
CLOUD088	CLOUD102	0	11.69030422	43.91666641	0.116903042	64.3
CLOUD173	CLOUD179	26.96680805	98.65510327	100	0.99017779	97.3
CLOUD114	CLOUD049	84.27757776	0.017271008	100	0.842802932	3.3
CLOUD083	CLOUD203	26.61512503	24.35133625	50.38587776	0.444853227	98.5
CLOUD083	CLOUD207	26.61512503	0	0	0.26615125	99
CLOUD166	CLOUD264	39.13122131	36.36300704	86.06852911	0.612649396	98.1
CLOUD025	CLOUD259	2.150875492	96.22080761	100	0.963020933	97.9
CLOUD165	CLOUD213	100	45.94459407	100	1	58.4
CLOUD128	CLOUD179	10.62896364	98.65510327	100	0.987980519	93.5
CLOUD128	CLOUD173	10.62896364	26.96680805	52.55083612	0.347294795	93.3
CLOUD128	CLOUD171	10.62896364	0.32239215	9.466260718	0.109170888	93.5
CLOUD184	CLOUD173	0	26.96680805	52.51485851	0.26966808	91.8
CLOUD282	CLOUD229	100	7.489127453	100	1	1.2
CLOUD282	CLOUD222	100	0.003213023	100	1	4.8
CLOUD282	CLOUD213	100	82.34678084	100	1	1.2
CLOUD282	CLOUD243	100	99.28313877	100	1	1.2
CLOUD282	CLOUD234	100	8.714281694	100	1	1.2
CLOUD282	CLOUD232	100	36.05092435	100	1	1.2
CLOUD282	CLOUD129	100	0.84023752	100	1	1.2
CLOUD282	CLOUD103	100	98.80689729	100	1	1.7
CLOUD282	CLOUD169	100	92.79249895	100	1	2.2
CLOUD282	CLOUD104	100	100	100	1	1.1
CLOUD282	CLOUD114	100	96.29955615	100	1	2.7
CLOUD282	CLOUD112	100	96.46749507	100	1	1.1
CLOUD282	CLOUD115	100	86.04855318	100	1	1.2
CLOUD282	CLOUD122	100	5.076590092	100	1	1.2
CLOUD282	CLOUD143	100	99.39809361	100	1	1.9
CLOUD282	CLOUD165	100	87.6275808	100	1	2.3
CLOUD282	CLOUD166	100	100	100	1	1.2
CLOUD282	CLOUD171	100	0	100	1	8
CLOUD282	CLOUD025	100	11.02931692	100	1	1.2
CLOUD282	CLOUD180	100	0	100	1	1.2
CLOUD271	CLOUD264	100	5.364310521	100	1	56.9
CLOUD282	CLOUD049	100	6.949049359	100	1	2.5
CLOUD282	CLOUD117	100	100	100	1	2.4
CLOUD282	CLOUD057	100	95.83707105	100	1	1.9
CLOUD282	CLOUD053	100	28.85265093	100	1	1.8
CLOUD282	CLOUD059	100	5.652553764	100	1	1.2
CLOUD271	CLOUD243	100	99.28313877	100	1	9.1
CLOUD271	CLOUD249	100	1.133029784	100	1	56
CLOUD282	CLOUD203	100	71.82582596	100	1	4
CLOUD282	CLOUD190	100	2.438397562	100	1	1.2
CLOUD282	CLOUD193	100	97.8426641	100	1	1.2
CLOUD271	CLOUD256	100	0	100	1	19.5
CLOUD271	CLOUD250	100	96.70078756	100	1	8.1
CLOUD271	CLOUD259	100	2.700642109	96.96575057	1	16.4
CLOUD282	CLOUD250	100	96.70078756	100	1	1.2
CLOUD282	CLOUD215	100	7.630983954	100	1	1.2
CLOUD282	CLOUD179	100	81.36359041	100	1	1.2
CLOUD282	CLOUD188	100	7.672823145	100	1	1.2
CLOUD190	CLOUD250	1.463038537	97.80260318	100	0.978347519	99.3
CLOUD249	CLOUD193	4.060179716	95.99007392	100	0.961528841	97.3
CLOUD232	CLOUD102	49.94292819	81.14345666	73.79348104	0.905609666	68.6
CLOUD213	CLOUD120	84.10286106	14.71987221	98.76915148	0.864428996	98.9
CLOUD215	CLOUD209	4.578590372	98.67038398	100	0.987312617	2.4
CLOUD114	CLOUD271	97.53303743	100	97.57468345	1	3.3
CLOUD271	CLOUD071	100	5.466956662	88.44363033	1	50.9
CLOUD113	CLOUD049	3.962771739	2.779619744	26.53534497	0.066322415	86.5
CLOUD232	CLOUD117	49.94292819	100	100	1	2.9
CLOUD243	CLOUD215	99.56988326	4.578590372	100	0.995895765	98
CLOUD249	CLOUD071	4.060179716	5.466956662	0	0.093051681	98.7
CLOUD207	CLOUD180	20.06360587	14.52251298	45.76478343	0.316723791	99.5
CLOUD271	CLOUD282	100	97.0268529	100	1	3.3
CLOUD179	CLOUD120	92.23679888	14.71987221	93.1724645	0.933795322	98.9
CLOUD113	CLOUD215	3.962771739	4.578590372	10.96951691	0.08359923	91.6
CLOUD271	CLOUD031	100	8.891211187	100	1	52.2
CLOUD120	CLOUD113	14.71987221	3.962771739	0	0.18099329	88.8
CLOUD179	CLOUD250	92.23679888	97.80260318	100	0.998294117	98.9
CLOUD282	CLOUD173	97.0268529	64.21880102	100	0.989361723	4.4
CLOUD215	CLOUD173	4.578590372	64.21880102	70.65210126	0.658570755	97.3
CLOUD215	CLOUD196	4.578590372	16.55522326	46.41391111	0.203758178	59.6
CLOUD120	CLOUD271	14.71987221	100	96.41004576	1	8.8
CLOUD114	CLOUD250	97.53303743	97.80260318	98.18378007	0.99945791	3.4
CLOUD271	CLOUD059	100	3.391532259	96.15329086	1	9.2
CLOUD113	CLOUD203	3.962771739	43.09549558	0	0.453504912	89.1
CLOUD112	CLOUD249	97.88049704	4.060179716	100	0.979665527	98.7
CLOUD215	CLOUD207	4.578590372	20.06360587	52.08490557	0.237235659	98.3
CLOUD113	CLOUD025	3.962771739	7.365441333	0	0.110363374	91.7
CLOUD271	CLOUD193	100	95.99007392	92.99510956	1	5.9
CLOUD271	CLOUD196	100	16.55522326	100	1	59.2
CLOUD271	CLOUD199	100	91.52162346	100	1	17.3
CLOUD088	CLOUD232	0	49.94292819	73.6562176	0.499429282	95
CLOUD115	CLOUD271	88.70577015	100	100	1	7
CLOUD249	CLOUD128	4.060179716	10.59818161	38.7074456	0.142280561	93.6
CLOUD199	CLOUD113	91.52162346	3.962771739	100	0.918576022	89.4
CLOUD113	CLOUD232	3.962771739	49.94292819	68.06618501	0.519265757	90.7
CLOUD207	CLOUD256	20.06360587	1.604001903	68.08532987	0.213457872	99.5
CLOUD207	CLOUD250	20.06360587	97.80260318	100	0.982434802	99.4
CLOUD088	CLOUD113	0	3.962771739	0	0.039627717	87.3
CLOUD173	CLOUD250	64.21880102	97.80260318	100	0.992137451	97.3
CLOUD249	CLOUD250	4.060179716	97.80260318	100	0.978918214	98.7
CLOUD271	CLOUD173	100	64.21880102	100	1	9.3
CLOUD259	CLOUD215	1.620385265	4.578590372	9.470141308	0.061247848	97.6
CLOUD234	CLOUD232	31.54147231	49.94292819	96.4525362	0.657316656	95
CLOUD120	CLOUD059	14.71987221	3.391532259	6.177248551	0.176121753	98.9
CLOUD113	CLOUD179	3.962771739	92.23679888	99.14163848	0.925444368	91.6
CLOUD271	CLOUD089	100	81.28447686	94.88952977	1	13.9
CLOUD113	CLOUD171	3.962771739	0.919752826	0	0.048460769	91.6
CLOUD249	CLOUD179	4.060179716	92.23679888	93.23554606	0.925519988	98.7
CLOUD215	CLOUD250	4.578590372	97.80260318	93.11642278	0.97903213	98.2
CLOUD249	CLOUD103	4.060179716	92.68754929	73.25531032	0.929844479	91
CLOUD249	CLOUD243	4.060179716	99.56988326	100	0.995873468	98.3
CLOUD129	CLOUD271	0.84023752	100	98.71775625	1	8.6
CLOUD215	CLOUD169	4.578590372	69.59437421	0	0.709865233	98.3
CLOUD271	CLOUD164	100	2.139128899	100	1	43.4
CLOUD120	CLOUD249	14.71987221	4.060179716	3.060454723	0.181823987	98.7
CLOUD215	CLOUD089	4.578590372	81.28447686	95.38321603	0.82141384	22.4
CLOUD249	CLOUD117	4.060179716	100	97.17540559	1	56
CLOUD129	CLOUD249	0.84023752	4.060179716	100	0.048663021	96.1
CLOUD199	CLOUD250	91.52162346	97.80260318	100	0.998136964	96.7
CLOUD188	CLOUD249	24.21205694	4.060179716	33.83551603	0.272891836	98.7
CLOUD115	CLOUD215	88.70577015	4.578590372	97.16392052	0.892228867	95.2
CLOUD271	CLOUD232	100	49.94292819	100	1	9.2
CLOUD271	CLOUD234	100	31.54147231	100	1	9.3
CLOUD113	CLOUD117	3.962771739	100	96.96028888	1	14.7
CLOUD165	CLOUD271	90.570021	100	100	1	5.6
CLOUD115	CLOUD249	88.70577015	4.060179716	80.76284492	0.891643362	95.5
CLOUD229	CLOUD249	8.020503048	4.060179716	24.62958618	0.117550359	98.7
CLOUD243	CLOUD120	99.56988326	14.71987221	100	0.996331959	97.7
CLOUD249	CLOUD169	4.060179716	69.59437421	0	0.708288973	98.7
CLOUD249	CLOUD164	4.060179716	2.139128899	0	0.061124561	97.9
CLOUD249	CLOUD166	4.060179716	71.62549038	39.87565646	0.727775465	98.1
CLOUD215	CLOUD271	4.578590372	100	100	1	9.3
CLOUD115	CLOUD113	88.70577015	3.962771739	96.2862128	0.891533347	77.6
CLOUD264	CLOUD120	3.218586313	14.71987221	2.318472311	0.174646867	98.8
CLOUD188	CLOUD271	24.21205694	100	100	1	9.3
CLOUD271	CLOUD207	100	20.06360587	91.85852201	1	37.6
CLOUD271	CLOUD203	100	43.09549558	100	1	9
CLOUD271	CLOUD143	100	99.39809361	100	1	3.3
CLOUD264	CLOUD250	3.218586313	97.80260318	100	0.978733283	99.2
CLOUD256	CLOUD249	1.604001903	4.060179716	0	0.055990563	98.7
CLOUD120	CLOUD282	14.71987221	97.0268529	100	0.974644964	1.2
CLOUD165	CLOUD249	90.570021	4.060179716	93.56712297	0.909528951	58.5
CLOUD229	CLOUD271	8.020503048	100	93.35580532	1	9.3
CLOUD103	CLOUD271	92.68754929	100	99.30068037	1	5.8
CLOUD128	CLOUD271	10.59818161	100	93.39934395	1	32.9
CLOUD250	CLOUD025	97.80260318	7.365441333	100	0.979644511	99.1
CLOUD143	CLOUD120	99.39809361	14.71987221	0	0.994866935	4.6
CLOUD102	CLOUD271	81.14345666	100	100	1	31.3
CLOUD271	CLOUD213	100	84.10286106	100	1	9.3
CLOUD259	CLOUD250	1.620385265	97.80260318	100	0.978382095	96
CLOUD120	CLOUD128	14.71987221	10.59818161	27.44577499	0.23758015	91.7
CLOUD232	CLOUD222	49.94292819	0.116658739	85.49836675	0.500013241	91.8
CLOUD207	CLOUD117	20.06360587	100	88.83339858	1	37.6
CLOUD215	CLOUD057	4.578590372	97.50224263	100	0.976166047	4.9
CLOUD173	CLOUD113	64.21880102	3.962771739	77.40540632	0.656367283	91.4
CLOUD117	CLOUD271	100	100	100	1	3.3
CLOUD129	CLOUD120	0.84023752	14.71987221	98.36310151	0.154364278	95.6
CLOUD049	CLOUD249	2.779619744	4.060179716	30.55403367	0.067269419	98.7
CLOUD025	CLOUD271	7.365441333	100	99.31438175	1	9.3
CLOUD215	CLOUD088	4.578590372	0	13.82855974	0.045785904	98
CLOUD271	CLOUD057	100	97.50224263	96.63450603	1	3.3
CLOUD250	CLOUD113	97.80260318	3.962771739	100	0.97889681	86.2
CLOUD173	CLOUD120	64.21880102	14.71987221	78.44408583	0.694857478	97.3
CLOUD169	CLOUD271	69.59437421	100	100	1	9.2
CLOUD209	CLOUD250	98.67038398	97.80260318	100	0.999707831	2.4
CLOUD271	CLOUD184	100	4.225974709	99.367709	1	12.2
CLOUD049	CLOUD271	2.779619744	100	98.92530364	1	5.8
CLOUD271	CLOUD113	100	3.962771739	99.61701582	1	14.7
CLOUD271	CLOUD112	100	97.88049704	95.27492266	1	5.4
CLOUD120	CLOUD031	14.71987221	8.891211187	88.33785074	0.223023085	96.8
CLOUD222	CLOUD113	0.116658739	3.962771739	0	0.040748076	79.1
CLOUD250	CLOUD120	97.80260318	14.71987221	97.24107211	0.981260572	97.9
CLOUD120	CLOUD215	14.71987221	4.578590372	21.54519172	0.186244999	98.2
CLOUD229	CLOUD207	8.020503048	20.06360587	65.79623628	0.264749068	99.3
CLOUD169	CLOUD113	69.59437421	3.962771739	17.51382218	0.707992798	90.9
CLOUD122	CLOUD271	2.627026191	100	100	1	8.5
CLOUD128	CLOUD113	10.59818161	3.962771739	28.20870296	0.141409716	80.4
CLOUD102	CLOUD249	81.14345666	4.060179716	89.83976601	0.819090662	69.1
CLOUD179	CLOUD271	92.23679888	100	100	1	9.2
CLOUD122	CLOUD120	2.627026191	14.71987221	24.51010694	0.169602035	97
CLOUD190	CLOUD120	1.463038537	14.71987221	0	0.159675533	99
CLOUD166	CLOUD271	71.62549038	100	96.71138035	1	9.2
CLOUD083	CLOUD113	94.01490556	3.962771739	32.39498486	0.942520812	90.5
CLOUD193	CLOUD250	95.99007392	97.80260318	100	0.99911886	92.9
CLOUD190	CLOUD271	1.463038537	100	100	1	9.3
CLOUD180	CLOUD271	14.52251298	100	100	1	9.3
CLOUD120	CLOUD207	14.71987221	20.06360587	94.45086815	0.318301409	98.9
CLOUD104	CLOUD271	99.48214997	100	100	1	3.3
CLOUD103	CLOUD250	92.68754929	97.80260318	99.361087	0.998393164	82.8
CLOUD113	CLOUD188	3.962771739	24.21205694	16.91992565	0.272153601	91.9
CLOUD024	CLOUD215	98.96514269	4.578590372	100	0.990125246	1
CLOUD120	CLOUD165	14.71987221	90.570021	100	0.919581019	55.2
CLOUD083	CLOUD271	94.01490556	100	100	1	29.4
CLOUD165	CLOUD215	90.570021	4.578590372	91.2156431	0.910017811	58.4
CLOUD249	CLOUD180	4.060179716	14.52251298	37.47902041	0.179930526	98.7
CLOUD088	CLOUD271	0	100	100	1	57.2
CLOUD249	CLOUD059	4.060179716	3.391532259	0	0.073140097	98.7
CLOUD171	CLOUD271	0.919752826	100	100	1	9
CLOUD222	CLOUD271	0.116658739	100	100	1	8.8
CLOUD120	CLOUD171	14.71987221	0.919752826	0	0.155042386	97.7
