name	drugA	drugB	concA	concB	bliss
160	271	277	14.2	0	0
160	271	277	0	319.5	0
160	271	277	14.2	319.5	0.83770526553
160	14	264	0	0	0
160	14	264	214.1	0	0
160	14	264	0	334.9	0
160	14	264	214.1	334.9	0.0557343253745488
160	264	289	0	0	0
160	264	289	0	214.1	0
160	264	289	10	0	0
160	264	289	10	214.1	0.00647659617290159
160	261	294	0	0	0
160	261	294	0	13.2	0
160	261	294	76.6	0	0
160	261	294	76.6	13.2	0.1460961234
160	271	292	0	0	0
160	271	292	0	319.5	0
160	271	292	89.4	0	0
160	271	292	89.4	319.5	-0.2696680805
160	92	270	0	0	0
160	92	270	0	70.6	0
160	92	270	1.3	0	0
160	92	270	1.3	70.6	0.148125054106021
160	285	293	0	0	0
160	285	293	48.8	0	0
160	285	293	0	308.3	0
160	285	293	48.8	308.3	0.0210484779446583
160	37	293	0	0	0
160	37	293	48.8	0	0
160	37	293	0	0.95	0
160	37	293	48.8	0.95	-0.236435959620775
160	248	271	0	0	0
160	248	271	0	0.1	0
160	248	271	319.5	0	0
160	248	271	319.5	0.1	-0.02150875492
160	248	291	0	0	0
160	248	291	0	0.1	0
160	248	291	66.9	0	0
160	248	291	66.9	0.1	0.241637444113758
160	19	248	0	0	0
160	19	248	0.1	0	0
160	19	248	0	7.5	0
160	19	248	0.1	7.5	0.00118183552253427
160	66	294	0	0	0
160	66	294	0	62.5	0
160	66	294	76.6	0	0
160	66	294	76.6	62.5	0.4785617755
160	66	268	0	0	0
160	66	268	0	62.5	0
160	66	268	86.7	0	0
160	66	268	86.7	62.5	0.00726583864439903
160	66	262	0	0	0
160	66	262	0	62.5	0
160	66	262	115.2	0	0
160	66	262	115.2	62.5	0.396509701800926
160	267	268	0	0	0
160	267	268	0	3.4	0
160	267	268	86.7	0	0
160	267	268	86.7	3.4	0.0130340223553868
160	61	295	0	0	0
160	61	295	1.4	0	0
160	61	295	0	9.9	0
160	61	295	1.4	9.9	0.0319977619
160	106	260	0	0	0
160	106	260	0	9.8	0
160	106	260	20.7	0	0
160	106	260	20.7	9.8	0.0194539849130527
160	248	260	0	0	0
160	248	260	20.7	0	0
160	248	260	0	0.1	0
160	248	260	20.7	0.1	-0.027040553554224
160	269	283	0	0	0
160	269	283	0.013	0	0
160	269	283	0	19.8	0
160	269	283	0.013	19.8	-0.065198055635507
160	284	285	0	0	0
160	284	285	0	118.7	0
160	284	285	308.3	0	0
160	284	285	308.3	118.7	0.02704520361253
160	274	284	0	0	0
160	274	284	118.7	0	0
160	274	284	0	63.9	0
160	274	284	118.7	63.9	0
160	8	48	0	0	0
160	8	48	14	0	0
160	8	48	0	15.4	0
160	8	48	14	15.4	0.000342057285534736
160	275	286	0	0	0
160	275	286	0	16.8	0
160	275	286	132.6	0	0
160	275	286	132.6	16.8	-0.0253542597736757
160	261	265	0	0	0
160	261	265	0	13.2	0
160	261	265	0.4	0	0
160	261	265	0.4	13.2	0.1460961234
160	262	281	0	0	0
160	262	281	0	115.2	0
160	262	281	78	0	0
160	262	281	78	115.2	0
160	46	282	0	0	0
160	46	282	5.3	0	0
160	46	282	0	650	0
160	46	282	5.3	650	0.00986950783786114
160	282	292	0	0	0
160	282	292	0	5.3	0
160	282	292	89.4	0	0
160	282	292	89.4	5.3	0.535953165991076
160	276	282	0	0	0
160	276	282	5.3	0	0
160	276	282	0	73.5	0
160	276	282	5.3	73.5	-0.250480541001906
160	92	286	0	0	0
160	92	286	0	70.6	0
160	92	286	132.6	0	0
160	92	286	132.6	70.6	0.169627287376401
160	92	288	0	0	0
160	92	288	0	70.6	0
160	92	288	177	0	0
160	92	288	177	70.6	0.0253958165933598
160	263	264	0	0	0
160	263	264	0	0.46	0
160	263	264	214.1	0	0
160	263	264	214.1	0.46	0.00841082894168466
160	284	288	0	0	0
160	284	288	177	0	0
160	284	288	0	118.7	0
160	284	288	177	118.7	0.413789436361128
160	280	295	0	0	0
160	280	295	1.4	0	0
160	280	295	0	23.8	0
160	280	295	1.4	23.8	0
160	264	284	0	0	0
160	264	284	0	214.1	0
160	264	284	118.7	0	0
160	264	284	118.7	214.1	0.327103085822327
160	37	264	0	0	0
160	37	264	214.1	0	0
160	37	264	0	0.95	0
160	37	264	214.1	0.95	-0.128934466798373
160	8	271	0	0	0
160	8	271	0	15.4	0
160	8	271	319.5	0	0
160	8	271	319.5	15.4	0.00217560169999999
160	8	19	0	0	0
160	8	19	0	15.4	0
160	8	19	7.5	0	0
160	8	19	7.5	15.4	2.62772240930076e-06
160	264	276	0	0	0
160	264	276	73.5	0	0
160	264	276	0	214.1	0
160	264	276	73.5	214.1	0.23652355214631
160	37	292	0	0	0
160	37	292	89.4	0	0
160	37	292	0	0.95	0
160	37	292	89.4	0.95	-0.0575445704263643
160	270	295	0	0	0
160	270	295	0	1.3	0
160	270	295	1.4	0	0
160	270	295	1.4	1.3	0.24125431562
160	14	270	0	0	0
160	14	270	1.3	0	0
160	14	270	0	334.9	0
160	14	270	1.3	334.9	0.0887456680175546
160	260	267	0	0	0
160	260	267	3.4	0	0
160	260	267	0	20.7	0
160	260	267	3.4	20.7	-0.0110995328330776
160	262	273	0	0	0
160	262	273	0	115.2	0
160	262	273	178	0	0
160	262	273	178	115.2	0.536023003356103
160	262	264	0	0	0
160	262	264	0	115.2	0
160	262	264	214.1	0	0
160	262	264	214.1	115.2	0.172015610980415
160	267	270	0	0	0
160	267	270	1.3	0	0
160	267	270	0	3.4	0
160	267	270	1.3	3.4	-0.00859060971839419
160	261	269	0	0	0
160	261	269	19.8	0	0
160	261	269	0	13.2	0
160	261	269	19.8	13.2	0.0599482213380472
160	61	269	0	0	0
160	61	269	19.8	0	0
160	61	269	0	9.9	0
160	61	269	19.8	9.9	0.12259538786822
160	260	286	0	0	0
160	260	286	132.6	0	0
160	260	286	0	20.7	0
160	260	286	132.6	20.7	-0.0100637338141243
160	268	269	0	0	0
160	268	269	0	86.7	0
160	268	269	19.8	0	0
160	268	269	19.8	86.7	0.0214196034254786
160	271	280	0	0	0
160	271	280	0	319.5	0
160	271	280	23.8	0	0
160	271	280	23.8	319.5	-0.1721646098
160	267	271	0	0	0
160	267	271	319.5	0	0
160	267	271	0	3.4	0
160	267	271	319.5	3.4	-0.1062896364
160	19	280	0	0	0
160	19	280	23.8	0	0
160	19	280	0	7.5	0
160	19	280	23.8	7.5	0
160	280	291	0	0	0
160	280	291	0	23.8	0
160	280	291	66.9	0	0
160	280	291	66.9	23.8	0
160	11	269	0	0	0
160	11	269	0	1.6	0
160	11	269	19.8	0	0
160	11	269	19.8	1.6	0.00524039948512993
160	11	280	0	0	0
160	11	280	0	1.6	0
160	11	280	23.8	0	0
160	11	280	23.8	1.6	-1.4210854715202e-16
160	21	290	0	0	0
160	21	290	0	10.3	0
160	21	290	41.8	0	0
160	21	290	41.8	10.3	0
160	21	265	0	0	0
160	21	265	0	10.3	0
160	21	265	0.4	0	0
160	21	265	0.4	10.3	0
160	268	278	0	0	0
160	268	278	0	86.7	0
160	268	278	333.1	0	0
160	268	278	333.1	86.7	0.00784319261416144
160	14	272	0	0	0
160	14	272	0.0023	0	0
160	14	272	0	334.9	0
160	14	272	0.0023	334.9	-0.02964857381
160	90	282	0	0	0
160	90	282	5.3	0	0
160	90	282	0	0.7	0
160	90	282	5.3	0.7	-0.350145794497891
160	61	275	0	0	0
160	61	275	16.8	0	0
160	61	275	0	9.9	0
160	61	275	16.8	9.9	-0.354984977292026
160	282	296	0	0	0
160	282	296	701.2	0	0
160	282	296	0	5.3	0
160	282	296	701.2	5.3	-0.2661512503
160	66	263	0	0	0
160	66	263	0	62.5	0
160	66	263	0.46	0	0
160	66	263	0.46	62.5	0.00744625105021271
160	61	66	0	0	0
160	61	66	62.5	0	0
160	61	66	0	9.9	0
160	61	66	62.5	9.9	-0.254467350336584
160	37	283	0	0	0
160	37	283	0	0.95	0
160	37	283	0.013	0	0
160	37	283	0.013	0.95	-0.146835190175387
160	277	284	0	0	0
160	277	284	118.7	0	0
160	277	284	0	14.2	0
160	277	284	118.7	14.2	0.428560954854408
160	48	284	0	0	0
160	48	284	118.7	0	0
160	48	284	0	14	0
160	48	284	118.7	14	0.130321534953157
160	268	272	0	0	0
160	268	272	0	86.7	0
160	268	272	0.0023	0	0
160	268	272	0.0023	86.7	0.047761649
160	63	268	0	0	0
160	63	268	86.7	0	0
