name	drugA	drugB	concA	concB	experiments
156	177	87	0	0.0567	64.1
156	177	87	0.0162	0	-1.51
156	177	87	0.0162	0.009	58.93
156	177	87	0.0162	0.0332	79.33
156	177	87	0.0162	0.0567	80.91
156	177	87	0.6658	0	68.14
156	177	87	0.6658	0.009	62.16
156	177	87	0.6658	0.0332	78.68
156	177	87	0.6658	0.0567	79.9
156	177	87	4	0	71.07
156	177	87	4	0.009	70.96
156	177	87	4	0.0332	73.72
156	177	87	4	0.0567	72.61
156	177	181	0	0	0
156	177	181	0	0.22	22.77
156	177	181	0	0.67	16.34
156	177	181	0	2	84.04
156	177	181	0.0162	0	-1.51
156	177	181	0.0162	0.22	14.24
156	177	181	0.0162	0.67	64.15
156	177	181	0.0162	2	89.05
156	177	181	0.6658	0	68.14
156	177	181	0.6658	0.22	77.42
156	177	181	0.6658	0.67	70.27
156	177	181	0.6658	2	77.49
156	177	181	4	0	71.07
156	177	181	4	0.22	82.12
156	177	181	4	0.67	82.2
156	177	181	4	2	74.56
156	177	183	0	0	0
156	177	183	0	0.001	13.88
156	177	183	0	0.004	-8.22
156	177	183	0	0.01	-17.57
156	177	183	0.0162	0	-1.51
156	177	183	0.0162	0.001	6.34
156	177	183	0.0162	0.004	40.47
156	177	183	0.0162	0.01	56.66
156	177	183	0.6658	0	68.14
156	177	183	0.6658	0.001	73.61
156	177	183	0.6658	0.004	68.15
156	177	183	0.6658	0.01	80.33
156	177	183	4	0	71.07
156	177	183	4	0.001	78.87
156	177	183	4	0.004	74.33
156	177	183	4	0.01	77.91
156	177	180	0	0	0
156	177	180	0	1	2.95
156	177	180	0	2.5	80.73
156	177	180	0	5	95.86
156	177	180	0.0162	0	-1.51
156	177	180	0.0162	1	40.55
156	177	180	0.0162	2.5	80.38
156	177	180	0.0162	5	97.72
156	177	180	0.6658	0	68.14
156	177	180	0.6658	1	72.14
156	177	180	0.6658	2.5	87.4
156	177	180	0.6658	5	97.56
156	177	180	4	0	71.07
156	177	180	4	1	74.64
156	177	180	4	2.5	90.12
156	177	180	4	5	97.18
156	177	178	0	0	0
156	177	178	0	0.3089	75.81
156	177	178	0	1.6151	82.62
156	177	178	0	7.4095	85.47
156	177	178	0.0162	0	-1.51
156	177	178	0.0162	0.3089	80.11
156	177	178	0.0162	1.6151	83.76
156	177	178	0.0162	7.4095	89.06
156	177	178	0.6658	0	68.14
156	177	178	0.6658	0.3089	85.71
156	177	178	0.6658	1.6151	88.76
156	177	178	0.6658	7.4095	91.75
156	177	178	4	0	71.07
156	177	178	4	0.3089	82.2
156	177	178	4	1.6151	86.39
156	177	178	4	7.4095	90.32
156	177	182	0	0	0
156	177	182	0	0.25	75.14
156	177	182	0	1	16.69
156	177	182	0	4	46.22
156	177	182	0.0162	0	-1.51
156	177	182	0.0162	0.25	75.24
156	177	182	0.0162	1	26.68
156	177	182	0.0162	4	64.16
156	177	182	0.6658	0	68.14
156	177	182	0.6658	0.25	83.9
156	177	182	0.6658	1	80.24
156	177	182	0.6658	4	83.81
156	177	182	4	0	71.07
156	177	182	4	0.25	84.28
156	177	182	4	1	72.78
156	177	182	4	4	80.01
156	177	77	0	0	0
156	177	77	0	0.0184	13.91
156	177	77	0	0.0504	29.21
156	177	77	0	1	77.12
156	177	77	0.0162	0	-1.51
156	177	77	0.0162	0.0184	34.26
156	177	77	0.0162	0.0504	60.58
156	177	77	0.0162	1	83.15
156	177	77	0.6658	0	68.14
156	177	77	0.6658	0.0184	82.71
156	177	77	0.6658	0.0504	84.4
156	177	77	0.6658	1	79.75
156	177	77	4	0	71.07
156	177	77	4	0.0184	74.99
156	177	77	4	0.0504	75.74
156	177	77	4	1	77.99
156	177	76	0	0	0
156	177	76	0	0.001	25.78
156	177	76	0	0.0059	64.19
156	177	76	0	0.0119	71.19
156	177	76	0.0162	0	-1.51
156	177	76	0.0162	0.001	82.78
156	177	76	0.0162	0.0059	73.79
156	177	76	0.0162	0.0119	80
156	177	76	0.6658	0	68.14
156	177	76	0.6658	0.001	82.1
156	177	76	0.6658	0.0059	59.01
156	177	76	0.6658	0.0119	71.13
156	177	76	4	0	71.07
156	177	76	4	0.001	75.65
156	177	76	4	0.0059	59.32
156	177	76	4	0.0119	57.67
156	177	179	0	0	0
156	177	179	0	0.9533	73.87
156	177	179	0	2.143	75.47
156	177	179	0	4.3128	75.27
156	177	179	0.0162	0	-1.51
156	177	179	0.0162	0.9533	73.99
156	177	179	0.0162	2.143	80.46
156	177	179	0.0162	4.3128	79.41
156	177	179	0.6658	0	68.14
156	177	179	0.6658	0.9533	74.9
156	177	179	0.6658	2.143	75.31
156	177	179	0.6658	4.3128	75.24
156	177	179	4	0	71.07
156	177	179	4	0.9533	75.51
156	177	179	4	2.143	72.5
156	177	179	4	4.3128	74.57
156	177	184	0	0	0
156	177	184	0	0.0013	25.1
156	177	184	0	0.0021	23.16
156	177	184	0	0.0042	61.17
156	177	184	0.0162	0	-1.51
156	177	184	0.0162	0.0013	20.18
156	177	184	0.0162	0.0021	38.33
156	177	184	0.0162	0.0042	71.67
156	177	184	0.6658	0	68.14
156	177	184	0.6658	0.0013	77.96
156	177	184	0.6658	0.0021	80.32
156	177	184	0.6658	0.0042	85.64
156	177	184	4	0	71.07
156	177	184	4	0.0013	79.53
156	177	184	4	0.0021	81.85
156	177	184	4	0.0042	80.39
156	132	173	0	0	0
156	132	173	0	0.5955	-5.23
156	132	173	0	1.1269	-1.09
156	132	173	0	2.1931	-22.35
156	132	173	10	0	11.27
156	132	173	10	0.5955	22.52
156	132	173	10	1.1269	15.42
156	132	173	10	2.1931	9.54
156	132	172	0	0	0
