name	drugA	drugB	concA	concB	loewe
200	164	2015	1e-08	5e-07	-0.0522562495822967
200	164	2015	1e-08	1e-06	0
200	164	2015	1e-08	2e-06	-0.0520327885822967
200	164	2015	1e-08	4e-06	-0.0636644425822967
200	164	2015	1e-08	6e-06	-0.0632705055822967
200	164	2015	1e-08	1e-05	-0.0636297365822967
200	164	2015	1e-08	1.4e-05	-0.0583896245822967
201	164	2015	0	0	0
201	164	2015	0	1e-07	0
201	164	2015	0	2.5e-07	0
201	164	2015	0	5e-07	0
201	164	2015	0	1e-06	0
201	164	2015	0	2e-06	0
201	164	2015	0	4e-06	0
201	164	2015	0	6e-06	0.0328925481380462
201	164	2015	0	1e-05	0.103998317507655
201	164	2015	0	1.4e-05	0.146034555594015
201	164	2015	1e-09	0	0.188063224315868
201	164	2015	1e-09	1e-07	0.0591175660496872
201	164	2015	1e-09	2.5e-07	0
201	164	2015	1e-09	5e-07	0.122263379334612
201	164	2015	1e-09	1e-06	0.0590661966596188
201	164	2015	1e-09	2e-06	0.2007078383331
201	164	2015	1e-09	4e-06	0.190940180989109
201	164	2015	1e-09	6e-06	0.0708045423659696
201	164	2015	1e-09	1e-05	0
201	164	2015	1e-09	1.4e-05	0.0155047429443867
201	164	2015	2.5e-09	0	0.0311040591161442
201	164	2015	2.5e-09	1e-07	0.155628219250619
201	164	2015	2.5e-09	2.5e-07	0.0595052025380982
201	164	2015	2.5e-09	5e-07	0.0781687740377477
201	164	2015	2.5e-09	1e-06	0
201	164	2015	2.5e-09	2e-06	0.085627389570857
201	164	2015	2.5e-09	4e-06	0.0574424396863545
201	164	2015	2.5e-09	6e-06	0.067679801715185
201	164	2015	2.5e-09	1e-05	0.0915793470553819
201	164	2015	2.5e-09	1.4e-05	-0.00160576174656761
201	164	2015	5e-09	0	0
201	164	2015	5e-09	1e-07	0.0228726536031816
201	164	2015	5e-09	2.5e-07	0.0758690881688959
201	164	2015	5e-09	5e-07	-0.0892193290273886
201	164	2015	5e-09	1e-06	-0.0384037964514736
201	164	2015	5e-09	2e-06	-0.0497564933246385
201	164	2015	5e-09	4e-06	0
201	164	2015	5e-09	6e-06	0.0459723068635674
201	164	2015	5e-09	1e-05	0.0890648325747667
201	164	2015	5e-09	1.4e-05	-0.0579397495766762
201	164	2015	7.5e-09	0	-0.0379432356037169
201	164	2015	7.5e-09	1e-07	-0.0433832019570574
201	164	2015	7.5e-09	2.5e-07	0
201	164	2015	7.5e-09	5e-07	0.0598426103314945
201	164	2015	7.5e-09	1e-06	0.0593245908851471
201	164	2015	7.5e-09	2e-06	-0.0358578853460109
201	164	2015	7.5e-09	4e-06	-0.0625577769232813
201	164	2015	7.5e-09	6e-06	-0.27543493081753
201	164	2015	7.5e-09	1e-05	0
201	164	2015	7.5e-09	1.4e-05	0.0594568026763519
201	164	2015	1e-08	0	0.0397078718329816
201	164	2015	1e-08	1e-07	-0.0618452610777066
201	164	2015	1e-08	2.5e-07	-0.162557742676444
201	164	2015	1e-08	5e-07	-0.19340647644706
201	164	2015	1e-08	1e-06	0
201	164	2015	1e-08	2e-06	0.00573113932849971
201	164	2015	1e-08	4e-06	-0.0768854446994052
201	164	2015	1e-08	6e-06	-0.154676562083986
201	164	2015	1e-08	1e-05	-0.159676074096313
201	164	2015	1e-08	1.4e-05	-0.158148747359737
202	164	2015	0	0	0
202	164	2015	0	1e-07	0
202	164	2015	0	2.5e-07	0
202	164	2015	0	5e-07	0
202	164	2015	0	1e-06	0
202	164	2015	0	2e-06	0
202	164	2015	0	4e-06	0
202	164	2015	0	6e-06	0.0363412494319479
202	164	2015	0	1e-05	0.0359042214506543
202	164	2015	0	1.4e-05	0.0708605696751228
202	164	2015	1e-09	0	0.0111982288666476
202	164	2015	1e-09	1e-07	-0.0818746379952303
202	164	2015	1e-09	2.5e-07	0
202	164	2015	1e-09	5e-07	0.0402014288921764
202	164	2015	1e-09	1e-06	-0.0172752117542474
202	164	2015	1e-09	2e-06	0.0300137987358981
202	164	2015	1e-09	4e-06	-0.0275552793314563
202	164	2015	1e-09	6e-06	0.0255339130976409
202	164	2015	1e-09	1e-05	0
202	164	2015	1e-09	1.4e-05	0.0416786847635177
202	164	2015	2.5e-09	0	0.108801619562393
202	164	2015	2.5e-09	1e-07	-0.0131548993711402
202	164	2015	2.5e-09	2.5e-07	-0.0450568741886592
202	164	2015	2.5e-09	5e-07	-0.127846349787717
202	164	2015	2.5e-09	1e-06	0
202	164	2015	2.5e-09	2e-06	0.039598688091088
202	164	2015	2.5e-09	4e-06	-0.0239523581802622
202	164	2015	2.5e-09	6e-06	-0.0214353375402699
202	164	2015	2.5e-09	1e-05	-0.00744732651543245
202	164	2015	2.5e-09	1.4e-05	-0.12530907241584
202	164	2015	5e-09	0	0
202	164	2015	5e-09	1e-07	-0.130213627742934
202	164	2015	5e-09	2.5e-07	-0.0343121027429335
202	164	2015	5e-09	5e-07	-0.183423866742934
202	164	2015	5e-09	1e-06	-0.189886309742934
202	164	2015	5e-09	2e-06	-0.183004227742934
202	164	2015	5e-09	4e-06	0
202	164	2015	5e-09	6e-06	-0.174725900742934
202	164	2015	5e-09	1e-05	-0.184934567742934
202	164	2015	5e-09	1.4e-05	-0.245402740742934
202	164	2015	7.5e-09	0	-0.285787833742934
202	164	2015	7.5e-09	1e-07	-0.306045970742934
202	164	2015	7.5e-09	2.5e-07	0
202	164	2015	7.5e-09	5e-07	-0.281170470742934
202	164	2015	7.5e-09	1e-06	-0.304867425742934
